Mileage;Price;PowerPs;Owners;HuTest;FirstRegistration;Color;Automatic;CubicCapacity;EmptyWeight
119300;5400;136;3;0;1997;4;2;1.998;1.27
170500;5400;163;0;22;2001;0;2;1.998;1.365
119300;5400;136;3;0;1997;4;2;1.998;1.27
119300;5400;136;3;0;1997;4;2;1.998;1.27
153000;5400;197;0;22;2002;2;2;2.295;1.385
119300;5400;136;3;0;1997;4;2;1.998;1.27
153000;5400;197;0;22;2002;2;2;2.295;1.385
128617;5399;163;0;0;2003;0;2;1.998;0
170500;5399;163;0;22;2001;0;2;1.998;1.365
170500;5399;163;0;22;2001;0;2;1.998;1.365
181000;5395;163;4;22;2003;3;2;1.998;0
210000;5350;197;0;0;2002;7;2;2.295;1.385
210000;5350;197;0;0;2002;7;2;2.295;1.385
210000;5350;197;0;0;2002;7;2;2.295;1.385
210000;5350;197;0;0;2002;7;2;2.295;1.385
139400;5350;163;1;23;2002;0;2;1.998;1.365
139400;5350;163;1;23;2002;0;2;1.998;1.365
167000;5350;163;2;22;2000;3;2;1.998;1.365
167000;5350;163;2;22;2000;3;2;1.998;1.365
167000;5350;163;2;22;2000;3;2;1.998;1.365
167000;5350;163;2;22;2000;3;2;1.998;1.365
210000;5350;197;0;0;2002;7;2;2.295;1.385
167000;5350;163;2;22;2000;3;2;1.998;1.365
167000;5350;163;2;22;2000;3;2;1.998;1.365
105600;5350;163;0;0;2006;3;2;1.796;1.39
167000;5350;163;2;22;2000;3;2;1.998;1.365
155000;5300;193;0;23;1999;3;1;2.295;1.325
180000;5300;163;2;22;2001;0;2;1.998;1.365
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
210118;5290;136;5;23;1998;3;2;1.998;1.27
100329;5250;193;2;23;1997;0;1;2.295;1.325
100329;5250;193;2;23;1997;0;1;2.295;1.325
100329;5250;193;2;23;1997;0;1;2.295;1.325
100329;5250;193;2;23;1997;0;1;2.295;1.325
100329;5250;193;2;23;1997;0;1;2.295;1.325
100329;5250;193;2;23;1997;0;1;2.295;1.325
100329;5250;193;2;23;1997;0;1;2.295;1.325
100329;5250;193;2;23;1997;0;1;2.295;1.325
100329;5250;193;2;23;1997;0;1;2.295;1.325
141000;5250;136;3;22;1999;0;2;1.998;1.27
149000;5250;193;0;23;1998;3;2;2.295;1.325
149000;5250;193;0;23;1998;3;2;2.295;1.325
149000;5250;193;0;23;1998;3;2;2.295;1.325
149000;5250;193;0;23;1998;3;2;2.295;1.325
149000;5250;193;0;23;1998;3;2;2.295;1.325
149000;5250;193;0;23;1998;3;2;2.295;1.325
141000;5250;136;3;22;1999;0;2;1.998;1.27
141000;5250;136;3;22;1999;0;2;1.998;1.27
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
167000;5200;136;3;23;1998;4;2;1.998;1.27
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
167000;5200;136;3;23;1998;4;2;1.998;1.27
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
217000;5200;193;0;0;1999;3;2;2.295;1.325
167000;5150;193;3;22;1997;0;2;2.295;1.325
167000;5150;193;3;22;1997;0;2;2.295;1.325
130000;5109;136;1;21;2000;2;2;1.998;1.27
130000;5109;136;1;21;2000;2;2;1.998;1.27
130000;5109;136;1;21;2000;2;2;1.998;1.27
130000;5109;136;1;21;2000;2;2;1.998;1.27
130000;5109;136;1;21;2000;2;2;1.998;1.27
130000;5109;136;1;21;2000;2;2;1.998;1.27
130000;5109;136;1;21;2000;2;2;1.998;1.27
130000;5109;136;1;21;2000;2;2;1.998;1.27
130000;5109;136;1;21;2000;2;2;1.998;1.27
130000;5109;136;1;21;2000;2;2;1.998;1.27
115900;5100;193;0;0;1997;0;1;2.295;1.325
148000;5000;136;2;22;1998;0;1;1.998;0
276000;5000;163;2;22;2005;0;1;1.796;1.415
148000;5000;136;2;22;1998;0;1;1.998;0
276000;5000;163;2;22;2005;0;1;1.796;1.415
148000;5000;136;2;22;1998;0;1;1.998;0
155000;5000;193;0;23;1999;3;1;2.295;1.325
188000;5000;193;0;22;1997;0;1;2.295;1.325
188000;5000;193;0;22;1997;0;1;2.295;1.325
188000;5000;193;0;22;1997;0;1;2.295;1.325
182000;5000;193;0;0;1998;2;1;2.295;1.325
230000;5000;197;3;23;2003;0;1;2.295;1.385
188000;5000;193;0;22;1997;0;1;2.295;1.325
230000;5000;197;3;23;2003;0;1;2.295;1.385
188000;5000;193;0;22;1997;0;1;2.295;1.325
135000;5000;136;0;0;1997;3;1;0;0
132000;5000;163;2;19;2000;4;2;1.998;1.365
150000;5000;163;0;22;2003;1;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
132000;5000;163;2;19;2000;4;2;1.998;1.365
150000;5000;163;0;22;2003;1;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
132000;5000;163;2;19;2000;4;2;1.998;1.365
150000;5000;163;0;22;2003;1;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
132000;5000;163;2;19;2000;4;2;1.998;1.365
150000;5000;163;0;22;2003;1;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
106000;5000;193;0;0;1999;0;2;2.295;1.325
123000;5000;163;0;22;2000;4;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
124000;5000;193;0;0;1999;3;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
106000;5000;193;0;0;1999;0;2;2.295;1.325
123000;5000;163;0;22;2000;4;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
124000;5000;193;0;0;1999;3;2;2.295;1.325
106000;5000;193;0;0;1999;0;2;2.295;1.325
132000;5000;163;2;19;2000;4;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
132000;5000;163;2;19;2000;4;2;1.998;1.365
150000;5000;163;0;22;2003;1;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
132000;5000;163;2;19;2000;4;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
132000;5000;163;2;19;2000;4;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
132000;5000;163;2;19;2000;4;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
132000;5000;163;2;19;2000;4;2;1.998;1.365
150000;5000;163;0;22;2003;1;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
132000;5000;163;2;19;2000;4;2;1.998;1.365
150000;5000;163;0;22;2003;1;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
132000;5000;163;2;19;2000;4;2;1.998;1.365
150000;5000;163;0;22;2003;1;2;1.998;1.365
182000;5000;193;2;22;1997;4;2;2.295;1.325
200009;5000;197;0;23;2003;0;2;2.295;1.385
169000;4999;163;3;22;2002;0;1;1.998;1.365
140000;4999;197;0;0;2000;2;1;2.295;1.385
225600;4999;218;0;23;2001;0;1;3.199;0
115000;4999;163;2;23;2004;3;1;1.796;1.415
169000;4999;163;3;22;2002;0;1;1.998;1.365
140000;4999;197;0;0;2000;2;1;2.295;1.385
225600;4999;218;0;23;2001;0;1;3.199;0
115000;4999;163;2;23;2004;3;1;1.796;1.415
169000;4999;163;3;22;2002;0;1;1.998;1.365
140000;4999;197;0;0;2000;2;1;2.295;1.385
115000;4999;163;2;0;2004;3;1;1.796;1.415
169000;4999;163;3;22;2002;0;1;1.998;1.365
140000;4999;197;0;0;2000;2;1;2.295;1.385
115000;4999;163;2;0;2004;3;1;1.796;1.415
186000;4999;197;0;23;2003;0;1;2.295;1.385
115000;4999;163;2;0;2004;3;1;1.796;1.415
186000;4999;197;0;23;2003;0;1;2.295;1.385
115000;4999;163;2;0;2004;3;1;1.796;1.415
186000;4999;197;0;23;2003;0;1;2.295;1.385
172000;4999;218;3;0;2001;3;1;3.199;1.405
115000;4999;163;2;0;2004;3;1;1.796;1.415
123000;4999;193;0;22;1997;9;1;2.295;1.325
115000;4999;163;2;0;2004;3;1;1.796;1.415
123000;4999;193;0;22;1997;9;1;2.295;1.325
186000;4999;197;0;23;2003;0;1;2.295;1.385
115000;4999;163;2;0;2004;3;1;1.796;1.415
186000;4999;197;0;23;2003;0;1;2.295;1.385
115000;4999;163;2;0;2004;3;1;1.796;1.415
186000;4999;197;0;23;2003;0;1;2.295;1.385
123000;4999;193;0;22;1997;9;1;2.295;1.325
123000;4999;193;0;22;1997;9;1;2.295;1.325
123000;4999;193;0;22;1997;9;1;2.295;1.325
115000;4999;163;2;0;2004;3;1;1.796;1.415
123000;4999;193;0;22;1997;9;1;2.295;1.325
115000;4999;163;2;0;2004;3;1;1.796;1.415
169000;4999;163;3;22;2002;0;1;1.998;1.365
140000;4999;197;0;0;2000;2;1;2.295;1.385
115000;4999;163;2;0;2004;3;1;1.796;1.415
123000;4999;193;0;22;1997;9;1;2.295;1.325
140000;4999;197;0;0;2000;2;1;2.295;1.385
115000;4999;163;2;0;2004;3;1;1.796;1.415
123000;4999;193;0;22;1997;9;1;2.295;1.325
179529;4999;163;0;22;2002;0;1;1.998;1.365
155000;4999;163;0;23;2000;4;2;1.998;1.365
167000;4999;136;0;0;1999;4;2;1.998;1.27
255000;4999;193;2;22;1997;0;2;2.295;1.325
187500;4999;193;1;21;1998;5;2;2.295;1.325
176239;4999;193;0;0;2000;3;2;2.295;0
155000;4999;163;0;23;2000;4;2;1.998;1.365
167000;4999;136;0;0;1999;4;2;1.998;1.27
255000;4999;193;2;22;1997;0;2;2.295;1.325
187500;4999;193;1;21;1998;5;2;2.295;1.325
176239;4999;193;0;0;2000;3;2;2.295;0
155000;4999;163;0;23;2000;4;2;1.998;1.365
167000;4999;136;0;0;1999;4;2;1.998;1.27
255000;4999;193;2;22;1997;0;2;2.295;1.325
187500;4999;193;1;21;1998;5;2;2.295;1.325
155000;4999;163;0;23;2000;4;2;1.998;1.365
167000;4999;136;0;0;1999;4;2;1.998;1.27
187500;4999;193;1;21;1998;5;2;2.295;1.325
155000;4999;163;0;23;2000;4;2;1.998;1.365
187500;4999;193;1;21;1998;5;2;2.295;1.325
153000;4999;197;0;22;2002;2;2;2.295;1.385
187500;4999;193;1;21;1998;5;2;2.295;1.325
310275;4999;163;4;23;2004;3;2;1.796;1.39
187500;4999;193;1;21;1998;5;2;2.295;1.325
155000;4999;163;0;23;2000;4;2;1.998;1.365
128000;4999;163;3;22;2002;0;2;1.998;0
187500;4999;193;1;21;1998;5;2;2.295;1.325
153000;4999;197;0;22;2002;2;2;2.295;1.385
155000;4999;163;0;23;2000;4;2;1.998;1.365
187500;4999;193;1;21;1998;5;2;2.295;1.325
153000;4999;197;0;22;2002;2;2;2.295;1.385
155000;4999;163;0;23;2000;4;2;1.998;1.365
187500;4999;193;1;21;1998;5;2;2.295;1.325
153000;4999;197;0;22;2002;2;2;2.295;1.385
155000;4999;163;0;23;2000;4;2;1.998;1.365
187500;4999;193;1;21;1998;5;2;2.295;1.325
153000;4999;197;0;22;2002;2;2;2.295;1.385
155000;4999;163;0;23;2000;4;2;1.998;1.365
128000;4999;163;3;22;2002;0;2;1.998;0
187500;4999;193;1;21;1998;5;2;2.295;1.325
182000;4999;218;4;23;2002;3;2;3.199;1.405
155000;4999;163;0;23;2000;4;2;1.998;1.365
128000;4999;163;3;22;2002;0;2;1.998;0
187500;4999;193;1;21;1998;5;2;2.295;1.325
182000;4999;218;4;23;2002;3;2;3.199;1.405
155000;4999;163;0;23;2000;4;2;1.998;1.365
128000;4999;163;3;22;2002;0;2;1.998;0
187500;4999;193;1;21;1998;5;2;2.295;1.325
153000;4999;197;0;22;2002;2;2;2.295;1.385
182000;4999;218;4;23;2002;3;2;3.199;1.405
155000;4999;163;0;23;2000;4;2;1.998;1.365
128000;4999;163;3;22;2002;0;2;1.998;0
187500;4999;193;1;21;1998;5;2;2.295;1.325
153000;4999;197;0;22;2002;2;2;2.295;1.385
155000;4999;163;0;23;2000;4;2;1.998;1.365
167000;4999;136;0;0;1999;4;2;1.998;1.27
187500;4999;193;1;21;1998;5;2;2.295;1.325
167000;4999;136;0;0;1999;4;2;1.998;1.27
155000;4999;163;0;23;2000;4;2;1.998;1.365
128000;4999;163;3;22;2002;0;2;1.998;0
167000;4999;136;0;0;1999;4;2;1.998;1.27
187500;4999;193;1;21;1998;5;2;2.295;1.325
100000;4999;193;3;0;1998;4;2;2.295;0
182000;4999;218;4;23;2002;3;2;3.199;1.405
155000;4999;163;0;23;2000;4;2;1.998;1.365
128000;4999;163;3;22;2002;0;2;1.998;0
187500;4999;193;1;21;1998;5;2;2.295;1.325
182000;4999;218;4;23;2002;3;2;3.199;1.405
200000;4999;163;2;23;2002;3;2;1.998;0
182000;4995;136;1;22;1999;0;1;1.998;1.27
132411;4995;163;0;22;2001;0;2;1.998;1.365
132411;4995;163;0;22;2001;0;2;1.998;1.365
132411;4995;163;0;22;2001;0;2;1.998;1.365
132411;4995;163;0;22;2001;0;2;1.998;1.365
132411;4995;163;0;22;2001;0;2;1.998;1.365
132411;4995;163;0;22;2001;0;2;1.998;1.365
174000;4990;163;1;0;2001;3;1;1.998;0
136000;4990;136;0;22;2000;0;1;1.998;0
135000;4990;136;0;0;1998;0;1;1.998;0
162444;4990;193;0;23;1999;4;1;2.295;1.325
136000;4990;136;0;22;2000;0;1;1.998;0
135000;4990;136;0;0;1998;0;1;1.998;0
162444;4990;193;0;23;1999;4;1;2.295;1.325
136000;4990;136;0;22;2000;0;1;1.998;0
135000;4990;136;0;0;1998;0;1;1.998;0
136000;4990;136;0;22;2000;0;1;1.998;0
135000;4990;136;0;0;1998;0;1;1.998;0
136000;4990;136;0;22;2000;0;1;1.998;0
135000;4990;136;0;0;1998;0;1;1.998;0
136000;4990;136;0;22;2000;0;1;1.998;0
135000;4990;136;0;0;1998;0;1;1.998;0
136000;4990;136;0;22;2000;0;1;1.998;0
135000;4990;136;0;0;1998;0;1;1.998;0
190000;4990;197;3;0;2002;0;1;2.295;0
190000;4990;197;3;0;2002;0;1;2.295;0
190000;4990;197;3;0;2002;0;1;2.295;0
135000;4990;136;0;0;1998;0;1;1.998;0
170372;4990;136;1;23;1998;0;2;1.998;0
129490;4990;136;0;0;1999;9;2;1.998;0
221585;4990;193;4;21;1997;0;2;2.295;1.325
214282;4990;218;0;23;2001;0;2;3.199;0
170372;4990;136;1;23;1998;0;2;1.998;0
129490;4990;136;0;0;1999;9;2;1.998;0
129490;4990;136;0;0;1999;9;2;1.998;0
129490;4990;136;0;0;1999;9;2;1.998;0
207050;4990;163;6;22;2003;1;2;1.998;1.365
167980;4990;163;0;23;2002;0;2;1.998;1.365
166845;4990;136;0;22;1997;0;2;1.998;0
141500;4990;136;0;22;2000;4;2;1.998;1.27
141500;4990;136;0;22;2000;4;2;1.998;1.27
207050;4990;163;6;22;2003;1;2;1.998;1.365
167980;4990;163;0;23;2002;0;2;1.998;1.365
166845;4990;136;0;22;1997;0;2;1.998;0
141500;4990;136;0;22;2000;4;2;1.998;1.27
207050;4990;163;6;22;2003;1;2;1.998;1.365
167980;4990;163;0;23;2002;0;2;1.998;1.365
166845;4990;136;0;22;1997;0;2;1.998;0
167980;4990;163;0;23;2002;0;2;1.998;1.365
166845;4990;136;0;22;1997;0;2;1.998;0
141500;4990;136;0;22;2000;4;2;1.998;1.27
129490;4990;136;0;0;1999;9;2;1.998;0
134000;4990;197;0;0;2001;4;2;2.295;0
207050;4990;163;6;22;2003;1;2;1.998;1.365
167980;4990;163;0;23;2002;0;2;1.998;1.365
166845;4990;136;0;22;1997;0;2;1.998;0
141500;4990;136;0;22;2000;4;2;1.998;1.27
129490;4990;136;0;0;1999;9;2;1.998;0
134000;4990;197;0;0;2001;4;2;2.295;0
207050;4990;163;6;22;2003;1;2;1.998;1.365
167980;4990;163;0;23;2002;0;2;1.998;1.365
166845;4990;136;0;22;1997;0;2;1.998;0
141500;4990;136;0;22;2000;4;2;1.998;1.27
207050;4990;163;6;22;2003;1;2;1.998;1.365
167980;4990;163;0;23;2002;0;2;1.998;1.365
166845;4990;136;0;22;1997;0;2;1.998;0
141500;4990;136;0;22;2000;4;2;1.998;1.27
129490;4990;136;0;0;1999;9;2;1.998;0
129490;4990;136;0;0;1999;9;2;1.998;0
166845;4990;136;0;22;1997;0;2;1.998;0
129490;4990;136;0;0;1999;9;2;1.998;0
166845;4990;136;0;22;1997;0;2;1.998;0
129490;4990;136;0;0;1999;9;2;1.998;0
134000;4990;197;0;0;2001;4;2;2.295;0
140750;4990;136;0;0;1999;0;2;1.998;0
129490;4990;136;0;0;1999;9;2;1.998;0
140000;4990;193;2;0;1999;0;2;2.295;0
129490;4990;136;0;0;1999;9;2;1.998;0
129490;4990;136;0;0;1999;9;2;1.998;0
221585;4990;193;0;0;1997;0;2;0;0
142500;4990;163;0;23;2002;0;2;1.998;0
106985;4989;163;0;23;2002;3;1;1.998;1.365
186554;4980;136;4;23;1997;0;1;1.998;0
186554;4980;136;4;23;1997;0;1;1.998;0
173000;4950;163;2;23;2004;0;1;1.998;1.365
169000;4950;163;2;0;2000;3;1;1.998;1.365
169000;4950;163;2;0;2000;3;1;1.998;1.365
154990;4950;136;3;0;1998;3;1;1.998;0
154990;4950;136;3;0;1998;3;1;1.998;0
154990;4950;136;3;0;1998;3;1;1.998;0
189500;4950;136;3;0;1998;3;2;1.998;0
118000;4950;193;3;0;1998;4;2;2.295;0
189500;4950;136;3;0;1998;3;2;1.998;0
118000;4950;193;3;0;1998;4;2;2.295;0
189500;4950;136;3;0;1998;3;2;1.998;0
118000;4950;193;3;0;1998;4;2;2.295;0
189500;4950;136;3;0;1998;3;2;1.998;0
118000;4950;193;3;0;1998;4;2;2.295;0
141500;4950;136;0;22;2000;4;2;1.998;1.27
189500;4950;136;3;0;1998;3;2;1.998;0
189500;4950;136;3;0;1998;3;2;1.998;0
189500;4950;136;3;0;1998;3;2;1.998;0
189500;4950;136;3;0;1998;3;2;1.998;0
162000;4950;163;0;22;2002;0;2;1.998;0
189500;4950;136;3;0;1998;3;2;1.998;0
118000;4950;193;3;0;1998;4;2;2.295;0
162000;4950;163;0;22;2002;0;2;1.998;0
189500;4950;136;3;0;1998;3;2;1.998;0
118000;4950;193;3;0;1998;4;2;2.295;0
162000;4950;163;0;22;2002;0;2;1.998;0
189500;4950;136;3;0;1998;3;2;1.998;0
118000;4950;193;3;0;1998;4;2;2.295;0
162000;4950;163;0;22;2002;0;2;1.998;0
189500;4950;136;3;0;1998;3;2;1.998;0
118000;4950;193;3;0;1998;4;2;2.295;0
189500;4950;136;3;0;1998;3;2;1.998;0
118000;4950;193;3;0;1998;4;2;2.295;0
110000;4950;136;0;23;1999;4;2;1.998;0
189500;4950;136;3;0;1998;3;2;1.998;0
118000;4950;193;3;0;1998;4;2;2.295;0
189500;4950;136;3;0;1998;3;2;1.998;0
118000;4950;193;3;0;1998;4;2;2.295;0
179529;4949;163;0;22;2002;0;1;1.998;1.365
118500;4910;163;4;22;2002;0;2;1.998;1.365
118500;4910;163;4;22;2002;0;2;1.998;1.365
118500;4910;163;4;22;2002;0;2;1.998;1.365
158699;4900;136;0;23;1999;0;1;1.998;0
158699;4900;136;0;23;1999;0;1;1.998;0
249605;4900;163;7;0;2003;3;1;1.998;1.365
145000;4900;193;3;22;1999;4;1;2.295;0
201480;4900;197;3;23;2003;3;1;2.295;1.385
249605;4900;163;7;0;2003;3;1;1.998;1.365
145000;4900;193;3;22;1999;4;1;2.295;0
201480;4900;197;3;23;2003;3;1;2.295;1.385
249605;4900;163;7;0;2003;3;1;1.998;1.365
201480;4900;197;3;23;2003;3;1;2.295;1.385
130000;4900;163;4;22;2003;3;1;1.796;1.415
249605;4900;163;7;0;2003;3;1;1.998;1.365
145000;4900;193;3;22;1999;4;1;2.295;0
201480;4900;197;3;23;2003;3;1;2.295;1.385
130000;4900;163;4;22;2003;3;1;1.796;1.415
249605;4900;163;7;0;2003;3;1;1.998;1.365
217913;4900;163;2;0;2004;0;1;1.796;0
145000;4900;193;3;22;1999;4;1;2.295;0
201480;4900;197;3;23;2003;3;1;2.295;1.385
130000;4900;163;4;22;2003;3;1;1.796;1.415
249605;4900;163;7;0;2003;3;1;1.998;1.365
217913;4900;163;2;0;2004;0;1;1.796;0
145000;4900;193;3;22;1999;4;1;2.295;0
201480;4900;197;3;23;2003;3;1;2.295;1.385
130000;4900;163;4;22;2003;3;1;1.796;1.415
249605;4900;163;7;0;2003;3;1;1.998;1.365
145000;4900;193;3;22;1999;4;1;2.295;0
201480;4900;197;3;23;2003;3;1;2.295;1.385
130000;4900;163;4;22;2003;3;1;1.796;1.415
201480;4900;197;3;23;2003;3;1;2.295;1.385
130000;4900;163;4;22;2003;3;1;1.796;1.415
201480;4900;197;3;23;2003;3;1;2.295;1.385
130000;4900;163;4;22;2003;3;1;1.796;1.415
249605;4900;163;7;0;2003;3;1;1.998;1.365
201480;4900;197;3;23;2003;3;1;2.295;1.385
130000;4900;163;4;22;2003;3;1;1.796;1.415
249605;4900;163;7;0;2003;3;1;1.998;1.365
201480;4900;197;3;23;2003;3;1;2.295;1.385
248169;4900;218;0;0;2001;4;1;3.199;1.405
130000;4900;163;4;22;2003;3;1;1.796;1.415
201480;4900;197;3;23;2003;3;1;2.295;1.385
130000;4900;163;4;22;2003;3;1;1.796;1.415
201480;4900;197;3;23;2003;3;1;2.295;1.385
152999;4900;136;0;21;1998;4;1;1.998;0
152999;4900;136;0;0;1998;4;1;1.998;0
192000;4900;163;3;0;2000;3;2;1.998;1.365
139000;4900;193;3;23;1998;3;2;2.295;1.325
192000;4900;163;3;0;2000;3;2;1.998;1.365
139000;4900;193;3;23;1998;3;2;2.295;1.325
159000;4900;193;3;22;1997;0;2;2.295;0
192000;4900;163;3;0;2000;3;2;1.998;1.365
139000;4900;193;3;23;1998;3;2;2.295;1.325
159000;4900;193;3;22;1997;0;2;2.295;0
192000;4900;163;3;0;2000;3;2;1.998;1.365
185000;4900;163;2;23;2003;3;2;1.998;1.365
219000;4900;136;4;0;1998;4;2;1.998;0
139000;4900;193;3;23;1998;3;2;2.295;1.325
159000;4900;193;3;22;1997;0;2;2.295;0
226500;4900;163;2;0;2001;0;2;1.998;0
185000;4900;163;2;23;2003;3;2;1.998;1.365
194380;4900;163;1;22;2001;0;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
159000;4900;193;3;22;1997;0;2;2.295;0
226500;4900;163;2;0;2001;0;2;1.998;0
185000;4900;163;2;23;2003;3;2;1.998;1.365
194380;4900;163;1;22;2001;0;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
159000;4900;193;3;22;1997;0;2;2.295;0
226500;4900;163;2;0;2001;0;2;1.998;0
185000;4900;163;2;23;2003;3;2;1.998;1.365
194380;4900;163;1;22;2001;0;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
159000;4900;193;3;22;1997;0;2;2.295;0
185000;4900;163;2;23;2003;3;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
139000;4900;193;3;23;1998;3;2;2.295;1.325
159000;4900;193;3;22;1997;0;2;2.295;0
223500;4900;163;2;0;2001;0;2;1.998;0
192000;4900;163;0;0;2003;8;2;1.998;1.365
185000;4900;163;2;23;2003;3;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
159000;4900;193;3;22;1997;0;2;2.295;0
226500;4900;163;2;0;2001;0;2;1.998;0
185000;4900;163;2;23;2003;3;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
159000;4900;193;3;22;1997;0;2;2.295;0
226500;4900;163;2;0;2001;0;2;1.998;0
185000;4900;163;2;23;2003;3;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
159000;4900;193;3;22;1997;0;2;2.295;0
185000;4900;163;2;23;2003;3;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
139000;4900;193;3;23;1998;3;2;2.295;1.325
159000;4900;193;3;22;1997;0;2;2.295;0
185000;4900;163;2;23;2003;3;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
139000;4900;193;3;23;1998;3;2;2.295;1.325
159000;4900;193;3;22;1997;0;2;2.295;0
185000;4900;163;2;23;2003;3;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
139000;4900;193;3;23;1998;3;2;2.295;1.325
159000;4900;193;3;22;1997;0;2;2.295;0
185000;4900;163;2;23;2003;3;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
139000;4900;193;3;23;1998;3;2;2.295;1.325
159000;4900;193;3;22;1997;0;2;2.295;0
192000;4900;163;3;0;2000;3;2;1.998;1.365
185000;4900;163;2;23;2003;3;2;1.998;1.365
219000;4900;136;4;0;1998;4;2;1.998;0
139000;4900;193;3;23;1998;3;2;2.295;1.325
159000;4900;193;3;22;1997;0;2;2.295;0
185000;4900;163;2;23;2003;3;2;1.998;1.365
192000;4900;163;3;0;2000;3;2;1.998;1.365
185000;4900;163;2;23;2003;3;2;1.998;1.365
154500;4900;136;0;0;1999;0;2;1.998;0
219000;4900;136;4;0;1998;4;2;1.998;0
139000;4900;193;3;23;1998;3;2;2.295;1.325
159000;4900;193;3;22;1997;0;2;2.295;0
192000;4900;163;3;0;2000;3;2;1.998;1.365
185000;4900;163;2;23;2003;3;2;1.998;1.365
